TransactionID,age,price_int
2003740,30,1300.0
2003741,30,1300.0
2003742,30,1300.0
2003743,30,1300.0
2003744,30,1300.0
2003745,30,1300.0
2003746,30,1300.0
2003747,30,1300.0
2003748,30,1300.0
2003749,30,1300.0
2003750,30,1300.0
2003751,30,1300.0
2003752,30,1300.0
2003753,30,1300.0
2003754,30,1300.0
2003755,30,1300.0
2003756,30,1300.0
2003757,30,1300.0
2003758,30,1300.0
2003759,30,1300.0
2003760,30,1300.0
2003761,30,1300.0
2003762,30,1300.0
2003763,30,1300.0
2003764,30,1300.0
2003765,30,1300.0
2003766,30,1300.0
2003767,30,1300.0
2003768,30,1300.0
2003769,30,1300.0
2003770,30,1300.0
2003771,30,1300.0
2003772,30,1300.0
2003773,30,1300.0
2003774,30,1300.0
2003775,30,1300.0
2003776,30,1300.0
2003777,30,1300.0
2003778,30,1300.0
2003779,30,1300.0
2003780,30,1300.0
2003781,30,1300.0
2003782,30,1300.0
2003783,30,1300.0
2003784,30,1300.0
2003785,30,1300.0
2003786,30,1300.0
2003787,30,1300.0
2003788,30,1300.0
2003789,30,1300.0
2003790,30,1300.0
2003791,30,1300.0
2003792,30,1300.0
2003793,30,1300.0
2003794,30,1300.0
2003795,30,1300.0
2003796,30,1300.0
2003797,30,1300.0
2003798,30,1300.0
2003799,30,1300.0
2003800,30,1300.0
2003801,30,1300.0
2003802,30,1300.0
2003803,30,1300.0
2003804,30,1300.0
2003805,30,1300.0
2003806,30,1300.0
2003807,30,1300.0
2003808,30,1300.0
2003809,30,1300.0
2003810,30,1300.0
2003811,30,1300.0
2003812,30,1300.0
2003813,30,1300.0
2003814,30,1300.0
2003815,30,1300.0
2003816,30,1300.0
2003817,30,1300.0
2003818,30,1300.0
2003819,30,1300.0
2003820,30,1300.0
2003821,30,1300.0
2003822,30,1300.0
2003823,30,1300.0
2003824,30,1300.0
2003825,30,1300.0
2003826,30,1300.0
2003827,30,1300.0
2003828,30,1300.0
2003829,30,1300.0
2003830,30,1300.0
2003831,30,1300.0
2003832,30,1300.0
2003833,30,1300.0
2003834,30,1300.0
2003835,30,1300.0
2003836,30,1300.0
2003837,30,1300.0
2003838,30,1300.0
2003839,30,1300.0
2003840,30,1300.0
2003841,30,1300.0
2003842,30,1300.0
2003843,30,1300.0
2003844,30,1300.0
2003845,30,1300.0
2003846,30,1300.0
2003847,30,1300.0
2003848,30,1300.0
2003849,30,1300.0
2003850,30,1300.0
2003851,30,1300.0
2003852,30,1300.0
2003853,30,1300.0
2003854,30,1300.0
2003855,30,1300.0
2003856,30,1300.0
2003857,30,1300.0
2003858,30,1300.0
2003859,30,1300.0
2003860,30,1300.0
2003861,30,1300.0
2003862,30,1300.0
2003863,30,1300.0
2003864,30,1300.0
2003865,30,1300.0
2003866,30,1300.0
2003867,30,1300.0
2003868,30,1300.0
2003869,30,1300.0
2003870,30,1300.0
2003871,30,1300.0
2003872,30,1300.0
2003873,30,1300.0
2003874,30,1300.0
2003875,30,1300.0
2003876,30,1300.0
2003877,30,1300.0
2003878,30,1300.0
2003879,30,1300.0
2003880,30,1300.0
2003881,30,1300.0
2003882,30,1300.0
2003883,30,1300.0
2003884,30,1300.0
2003885,30,1300.0
2003886,30,1300.0
2003887,30,1300.0
2003888,30,1300.0
2003889,30,1300.0
2003890,30,1300.0
2003891,30,1300.0
2003892,30,1300.0
2003893,30,1300.0
2003894,30,1300.0
2003895,30,1300.0
2003896,30,1300.0
2003897,30,1300.0
2003898,30,1300.0
2003899,30,1300.0
2003900,30,1300.0
2003901,30,1300.0
2003902,30,1300.0
2003903,30,1300.0
2003904,30,1300.0
2003905,30,1300.0
2003906,30,1300.0
2003907,30,1300.0
2003908,30,1300.0
2003909,30,1300.0
2003910,30,1300.0
2003911,30,1300.0
2003912,30,1300.0
2003913,30,1300.0
2003914,30,1300.0
2003915,30,1300.0
2003916,30,1300.0
2003917,30,1300.0
2003918,30,1300.0
2003919,30,1300.0
2003920,30,1300.0
2003921,30,1300.0
2003922,30,1300.0
2003923,30,1300.0
2003924,30,1300.0
2003925,30,1300.0
2003926,30,1300.0
2003927,30,1300.0
2003928,30,1300.0
2003929,30,1300.0
2003930,30,1300.0
2003931,30,1300.0
2003932,30,1300.0
2003933,30,1300.0
2003934,30,1300.0
2003935,30,1300.0
2003936,30,1300.0
2003937,30,1300.0
2003938,30,1300.0
2003939,30,1300.0
2003940,30,1300.0
2003941,30,1300.0
2003942,30,1300.0
2003943,30,1300.0
2003944,30,1300.0
2003945,30,1300.0
2003946,30,1300.0
2003947,30,1300.0
2003948,30,1300.0
2003949,30,1300.0
2003950,30,1300.0
2003951,30,1300.0
2003952,30,1300.0
2003953,30,1300.0
2003954,30,1300.0
2003955,30,1300.0
2003956,30,1300.0
2003957,30,1300.0
2003958,30,1300.0
2003959,30,1300.0
2003960,30,1300.0
2003961,30,1300.0
2003962,30,1300.0
2003963,30,1300.0
2003964,30,1300.0
2003965,30,1300.0
2003966,30,1300.0
2003967,30,1300.0
2003968,30,1300.0
2003969,30,1300.0
2003970,30,1300.0
2003971,30,1300.0
2003972,30,1300.0
2003973,30,1300.0
2003974,30,1300.0
2003975,30,1300.0
2003976,30,1300.0
2003977,30,1300.0
2003978,30,1300.0
2003979,30,1300.0
2003980,30,1300.0
2003981,30,1300.0
2003982,30,1300.0
2003983,30,1300.0
2003984,30,1300.0
2003985,30,1300.0
2003986,30,1300.0
2003987,30,1300.0
2003988,30,1300.0
2003989,30,1300.0
2003990,30,1300.0
2003991,30,1300.0
2003992,30,1300.0
2003993,30,1300.0
2003994,30,1300.0
2003995,30,1300.0
2003996,30,1300.0
2003997,30,1300.0
2003998,30,1300.0
2003999,30,1300.0
2004000,30,1300.0
2004001,35,1540.0
2004002,35,1540.0
2004003,35,1540.0
2004004,35,1540.0
2004005,35,1540.0
2004006,35,1540.0
2004007,35,1540.0
2004008,35,1540.0
2004009,35,1540.0
2004010,35,1540.0
2004011,35,1540.0
2004012,35,1540.0
2004013,35,1540.0
2004014,35,1540.0
2004015,35,1540.0
2004016,35,1540.0
2004017,35,1540.0
2004018,35,1540.0
2004019,35,1540.0
2004020,35,1540.0
2004021,35,1540.0
2004022,35,1540.0
2004023,35,1540.0
2004024,35,1540.0
2004025,35,1540.0
2004026,35,1540.0
2004027,35,1540.0
2004028,35,1540.0
2004029,35,1540.0
2004030,35,1540.0
2004031,35,1540.0
2004032,35,1540.0
2004033,35,1540.0
2004034,35,1540.0
2004035,35,1540.0
2004036,35,1540.0
2004037,35,1540.0
2004038,35,1540.0
2004039,35,1540.0
2004040,35,1540.0
2004041,35,1540.0
2004042,35,1540.0
2004043,35,1540.0
2004044,35,1540.0
2004045,35,1540.0
2004046,35,1540.0
2004047,35,1540.0
2004048,35,1540.0
2004049,35,1540.0
2004050,35,1540.0
2004051,35,1540.0
2004052,35,1540.0
2004053,35,1540.0
2004054,35,1540.0
2004055,35,1540.0
2004056,35,1540.0
2004057,35,1540.0
2004058,35,1540.0
2004059,35,1540.0
2004060,35,1540.0
2004061,35,1540.0
2004062,35,1540.0
2004063,35,1540.0
2004064,35,1540.0
2004065,35,1540.0
2004066,35,1540.0
2004067,35,1540.0
2004068,35,1540.0
2004069,35,1540.0
2004070,35,1540.0
2004071,35,1540.0
2004072,35,1540.0
2004073,35,1540.0
2004074,35,1540.0
2004075,35,1540.0
2004076,35,1540.0
2004077,35,1540.0
2004078,35,1540.0
2004079,35,1540.0
2004080,35,1540.0
2004081,35,1540.0
2004082,35,1540.0
2004083,35,1540.0
2004084,35,1540.0
2004085,35,1540.0
2004086,35,1540.0
2004087,35,1540.0
2004088,35,1540.0
2004089,35,1540.0
2004090,35,1540.0
2004091,35,1540.0
2004092,35,1540.0
2004093,35,1540.0
2004094,35,1540.0
2004095,35,1540.0
2004096,35,1540.0
2004097,35,1540.0
2004098,35,1540.0
2004099,35,1540.0
2004100,35,1540.0
2004101,35,1540.0
2004102,35,1540.0
2004103,35,1540.0
2004104,35,1540.0
2004105,35,1540.0
2004106,35,1540.0
2004107,35,1540.0
2004108,35,1540.0
2004109,35,1540.0
2004110,35,1540.0
2004111,35,1540.0
2004112,35,1540.0
2004113,35,1540.0
2004114,35,1540.0
2004115,35,1540.0
2004116,35,1540.0
2004117,35,1540.0
2004118,35,1540.0
2004119,35,1540.0
2004120,35,1540.0
2004121,35,1540.0
2004122,35,1540.0
2004123,35,1540.0
2004124,35,1540.0
2004125,35,1540.0
2004126,35,1540.0
2004127,35,1540.0
2004128,35,1540.0
2004129,35,1540.0
2004130,35,1540.0
2004131,35,1540.0
2004132,35,1540.0
2004133,35,1540.0
2004134,35,1540.0
2004135,35,1540.0
2004136,35,1540.0
2004137,35,1540.0
2004138,35,1540.0
2004139,35,1540.0
2004140,35,1540.0
2004141,35,1540.0
2004142,35,1540.0
2004143,35,1540.0
2004144,35,1540.0
2004145,35,1540.0
2004146,35,1540.0
2004147,35,1540.0
2004148,35,1540.0
2004149,35,1540.0
2004150,35,1540.0
2004151,35,1540.0
2004152,35,1540.0
2004153,35,1540.0
2004154,35,1540.0
2004155,35,1540.0
2004156,35,1540.0
2004157,35,1540.0
2004158,35,1540.0
2004159,35,1540.0
2004160,35,1540.0
2004161,35,1540.0
2004162,35,1540.0
2004163,35,1540.0
2004164,35,1540.0
2004165,35,1540.0
2004166,35,1540.0
2004167,35,1540.0
2004168,35,1540.0
2004169,35,1540.0
2004170,35,1540.0
2004171,35,1540.0
2004172,35,1540.0
2004173,35,1540.0
2004174,35,1540.0
2004175,35,1540.0
2004176,35,1540.0
2004177,35,1540.0
2004178,35,1540.0
2004179,35,1540.0
2004180,35,1540.0
2004181,35,1540.0
2004182,35,1540.0
2004183,35,1540.0
2004184,35,1540.0
2004185,35,1540.0
2004186,35,1540.0
2004187,35,1540.0
2004188,35,1540.0
2004189,35,1540.0
2004190,35,1540.0
2004191,35,1540.0
2004192,35,1540.0
2004193,35,1540.0
2004194,35,1540.0
2004195,35,1540.0
2004196,35,1540.0
2004197,35,1540.0
2004198,35,1540.0
2004199,35,1540.0
2004200,35,1540.0
2004201,35,1540.0
2004202,35,1540.0
2004203,35,1540.0
2004204,35,1540.0
2004205,35,1540.0
2004206,35,1540.0
2004207,35,1540.0
2004208,35,1540.0
2004209,35,1540.0
2004210,35,1540.0
2004211,35,1540.0
2004212,35,1540.0
2004213,35,1540.0
2004214,35,1540.0
2004215,35,1540.0
2004216,35,1540.0
2004217,35,1540.0
2004218,35,1540.0
2004219,35,1540.0
2004220,35,1540.0
2004221,35,1540.0
2004222,35,1540.0
2004223,35,1540.0
2004224,35,1540.0
2004225,35,1540.0
2004226,35,1540.0
2004227,35,1540.0
2004228,35,1540.0
2004229,35,1540.0
2004230,35,1540.0
2004231,35,1540.0
2004232,35,1540.0
2004233,35,1540.0
2004234,35,1540.0
2004235,35,1540.0
2004236,35,1540.0
2004237,35,1540.0
2004238,35,1540.0
2004239,35,1540.0
2004240,35,1540.0
2004241,35,1540.0
2004242,35,1540.0
2004243,35,1540.0
2004244,35,1540.0
2004245,35,1540.0
2004246,35,1540.0
2004247,35,1540.0
2004248,35,1540.0
2004249,35,1540.0
2004250,35,1540.0
2004251,35,1540.0
2004252,35,1540.0
2004253,35,1540.0
2004254,35,1540.0
2004255,35,1540.0
2004256,35,1540.0
2004257,35,1540.0
2004258,35,1540.0
2004259,35,1540.0
2004260,35,1540.0
2004261,35,1540.0
2004262,35,1540.0
2004263,35,1540.0
2004264,35,1540.0
2004265,35,1540.0
2004266,35,1540.0
2004267,35,1540.0
2004268,35,1540.0
2004269,35,1540.0
2004270,35,1540.0
2004271,35,1540.0
2004272,35,1540.0
2004273,35,1540.0
2004274,35,1540.0
2004275,35,1540.0
2004276,35,1540.0
2004277,35,1540.0
2004278,35,1540.0
2004279,35,1540.0
2004280,35,1540.0
2004281,35,1540.0
2004282,35,1540.0
2004283,35,1540.0
2004284,35,1540.0
2004285,35,1540.0
2004286,35,1540.0
2004287,35,1540.0
2004288,35,1540.0
2004289,35,1540.0
2004290,35,1540.0
2004291,35,1540.0
2004292,35,1540.0
2004293,35,1540.0
2004294,35,1540.0
2004295,35,1540.0
2004296,35,1540.0
2004297,35,1540.0
2004298,35,1540.0
2004299,35,1540.0
2004300,35,1540.0
2004301,35,1540.0
2004302,35,1540.0
2004303,35,1540.0
2004304,35,1540.0
2004305,35,1540.0
2004306,35,1540.0
2004307,35,1540.0
2004308,35,1540.0
2004309,35,1540.0
2004310,35,1540.0
2004311,35,1540.0
2004312,35,1540.0
2004313,35,1540.0
2004314,35,1540.0
2004315,35,1540.0
2004316,35,1540.0
2004317,35,1540.0
2004318,35,1540.0
2004319,35,1540.0
2004320,35,1540.0
2004321,35,1540.0
2004322,35,1540.0
2004323,35,1540.0
2004324,35,1540.0
2004325,35,1540.0
2004326,35,1540.0
2004327,35,1540.0
2004328,35,1540.0
2004329,35,1540.0
2004330,35,1540.0
2004331,35,1540.0
2004332,35,1540.0
2004333,35,1540.0
2004334,35,1540.0
2004335,35,1540.0
2004336,35,1540.0
2004337,35,1540.0
2004338,35,1540.0
2004339,35,1540.0
2004340,35,1540.0
2004341,35,1540.0
2004342,35,1540.0
2004343,35,1540.0
2004344,35,1540.0
2004345,35,1540.0
2004346,35,1540.0
2004347,35,1540.0
2004348,35,1540.0
2004349,35,1540.0
2004350,35,1540.0
2004351,35,1540.0
2004352,35,1540.0
2004353,35,1540.0
2004354,35,1540.0
2004355,35,1540.0
2004356,35,1540.0
2004357,35,1540.0
2004358,35,1540.0
2004359,35,1540.0
2004360,35,1540.0
2004361,35,1540.0
2004362,35,1540.0
2004363,35,1540.0
2004364,35,1540.0
2004365,35,1540.0
2004366,35,1540.0
2004367,35,1540.0
2004368,35,1540.0
2004369,35,1540.0
2004370,35,1540.0
2004371,35,1540.0
2004372,35,1540.0
2004373,35,1540.0
2004374,35,1540.0
2004375,35,1540.0
2004376,35,1540.0
2004377,35,1540.0
2004378,35,1540.0
2004379,35,1540.0
2004380,35,1540.0
2004381,35,1540.0
2004382,35,1540.0
2004383,35,1540.0
2004384,35,1540.0
2004385,35,1540.0
2004386,35,1540.0
2004387,35,1540.0
2004388,35,1540.0
2004389,35,1540.0
2004390,35,1540.0
2004391,35,1540.0
2004392,35,1540.0
2004393,35,1540.0
2004394,35,1540.0
2004395,35,1540.0
2004396,35,1540.0
2004397,35,1540.0
2004398,35,1540.0
2004399,35,1540.0
2004400,35,1540.0
2004401,35,1540.0
2004402,35,1540.0
2004403,35,1540.0
2004404,35,1540.0
2004405,35,1540.0
2004406,35,1540.0
2004407,35,1540.0
2004408,35,1540.0
2004409,35,1540.0
2004410,35,1540.0
2004411,35,1540.0
2004412,35,1540.0
2004413,35,1540.0
2004414,35,1540.0
2004415,35,1540.0
2004416,35,1540.0
2004417,35,1540.0
2004418,35,1540.0
2004419,35,1540.0
2004420,35,1540.0
2004421,35,1540.0
2004422,35,1540.0
2004423,35,1540.0
2004424,35,1540.0
2004425,35,1540.0
2004426,35,1540.0
2004427,35,1540.0
2004428,35,1540.0
2004429,35,1540.0
2004430,35,1540.0
2004431,35,1540.0
2004432,35,1540.0
2004433,35,1540.0
2004434,35,1540.0
2004435,35,1540.0
2004436,35,1540.0
2004437,35,1540.0
2004438,35,1540.0
2004439,35,1540.0
2004440,35,1540.0
2004441,35,1540.0
2004442,35,1540.0
2004443,35,1540.0
2004444,35,1540.0
2004445,35,1540.0
2004446,35,1540.0
2004447,35,1540.0
2004448,35,1540.0
2004449,35,1540.0
2004450,35,1540.0
2004451,35,1540.0
2004452,35,1540.0
2004453,35,1540.0
2004454,35,1540.0
2004455,35,1540.0
2004456,35,1540.0
2004457,35,1540.0
2004458,35,1540.0
2004459,35,1540.0
2004460,35,1540.0
2004461,35,1540.0
2004462,35,1540.0
2004463,35,1540.0
2004464,35,1540.0
2004465,35,1540.0
2004466,35,1540.0
2004467,35,1540.0
2004468,35,1540.0
2004469,35,1540.0
2004470,35,1540.0
2004471,35,1540.0
2004472,35,1540.0
2004473,35,1540.0
2004474,35,1540.0
2004475,35,1540.0
2004476,35,1540.0
2004477,35,1540.0
2004478,35,1540.0
2004479,35,1540.0
2004480,35,1540.0
2004481,35,1540.0
2004482,35,1540.0
2004483,35,1540.0
2004484,35,1540.0
2004485,35,1540.0
2004486,35,1540.0
2004487,35,1540.0
2004488,35,1540.0
2004489,35,1540.0
2004490,35,1540.0
2004491,35,1540.0
2004492,35,1540.0
2004493,35,1540.0
2004494,35,1540.0
2004495,35,1540.0
2004496,35,1540.0
2004497,35,1540.0
2004498,35,1540.0
2004499,35,1540.0
2004500,35,1540.0
2004501,35,1540.0
2004502,35,1540.0
2004503,35,1540.0
2004504,35,1540.0
2004505,35,1540.0
2004506,35,1540.0
2004507,35,1540.0
2004508,35,1540.0
2004509,35,1540.0
2004510,35,1540.0
2004511,35,1540.0
2004512,35,1540.0
2004513,35,1540.0
2004514,35,1540.0
2004515,35,1540.0
2004516,35,1540.0
2004517,35,1540.0
2004518,35,1540.0
2004519,35,1540.0
2004520,35,1540.0
2004521,35,1540.0
2004522,35,1540.0
2004523,35,1540.0
2004524,35,1540.0
2004525,35,1540.0
2004526,35,1540.0
2004527,35,1540.0
2004528,35,1540.0
2004529,35,1540.0
2004530,35,1540.0
2004531,35,1540.0
2004532,35,1540.0
2004533,35,1540.0
2004534,35,1540.0
2004535,35,1540.0
2004536,35,1540.0
2004537,35,1540.0
2004538,35,1540.0
2004539,35,1540.0
2004540,35,1540.0
2004541,35,1540.0
2004542,35,1540.0
2004543,35,1540.0
2004544,35,1540.0
2004545,35,1540.0
2004546,35,1540.0
2004547,35,1540.0
2004548,35,1540.0
2004549,35,1540.0
2004550,35,1540.0
2004551,35,1540.0
2004552,35,1540.0
2004553,35,1540.0
2004554,35,1540.0
2004555,35,1540.0
2004556,35,1540.0
2004557,35,1540.0
2004558,35,1540.0
2004559,35,1540.0
2004560,35,1540.0
2004561,35,1540.0
2004562,35,1540.0
2004563,35,1540.0
2004564,35,1540.0
2004565,35,1540.0
2004566,35,1540.0
2004567,35,1540.0
2004568,35,1540.0
2004569,35,1540.0
2004570,35,1540.0
2004571,35,1540.0
2004572,35,1540.0
2004573,35,1540.0
2004574,35,1540.0
2004575,35,1540.0
2004576,35,1540.0
2004577,35,1540.0
2004578,35,1540.0
2004579,35,1540.0
2004580,35,1540.0
2004581,35,1540.0
2004582,35,1540.0
2004583,35,1540.0
2004584,35,1540.0
2004585,35,1540.0
2004586,35,1540.0
2004587,35,1540.0
2004588,35,1540.0
2004589,35,1540.0
2004590,35,1540.0
2004591,35,1540.0
2004592,35,1540.0
2004593,35,1540.0
2004594,35,1540.0
2004595,35,1540.0
2004596,35,1540.0
2004597,35,1540.0
2004598,35,1540.0
2004599,35,1540.0
2004600,35,1540.0
2004601,35,1540.0
2004602,35,1540.0
2004603,35,1540.0
2004604,35,1540.0
2004605,35,1540.0
2004606,35,1540.0
2004607,35,1540.0
2004608,35,1540.0
2004609,35,1540.0
2004610,35,1540.0
2004611,35,1540.0
2004612,35,1540.0
2004613,35,1540.0
2004614,35,1540.0
2004615,35,1540.0
2004616,35,1540.0
2004617,35,1540.0
2004618,35,1540.0
2004619,35,1540.0
2004620,35,1540.0
2004621,35,1540.0
2004622,35,1540.0
2004623,35,1540.0
2004624,35,1540.0
2004625,35,1540.0
2004626,35,1540.0
2004627,35,1540.0
2004628,35,1540.0
2004629,35,1540.0
2004630,35,1540.0
2004631,35,1540.0
2004632,35,1540.0
2004633,35,1540.0
2004634,35,1540.0
2004635,35,1540.0
2004636,35,1540.0
2004637,35,1540.0
2004638,35,1540.0
2004639,35,1540.0
2004640,35,1540.0
2004641,35,1540.0
2004642,35,1540.0
2004643,35,1540.0
2004644,35,1540.0
2004645,35,1540.0
2004646,35,1540.0
2004647,35,1540.0
2004648,35,1540.0
2004649,35,1540.0
2004650,35,1540.0
2004651,35,1540.0
2004652,35,1540.0
2004653,35,1540.0
2004654,35,1540.0
2004655,35,1540.0
2004656,35,1540.0
2004657,35,1540.0
2004658,35,1540.0
2004659,35,1540.0
2004660,35,1540.0
2004661,35,1540.0
2004662,35,1540.0
2004663,35,1540.0
2004664,35,1540.0
2004665,35,1540.0
2004666,35,1540.0
2004667,35,1540.0
2004668,35,1540.0
2004669,35,1540.0
2004670,35,1540.0
2004671,35,1540.0
2004672,35,1540.0
2004673,35,1540.0
2004674,35,1540.0
2004675,35,1540.0
2004676,35,1540.0
2004677,35,1540.0
2004678,35,1540.0
2004679,35,1540.0
2004680,35,1540.0
2004681,35,1540.0
2004682,35,1540.0
2004683,35,1540.0
2004684,35,1540.0
2004685,35,1540.0
2004686,35,1540.0
2004687,35,1540.0
2004688,35,1540.0
2004689,35,1540.0
2004690,35,1540.0
2004691,35,1540.0
2004692,35,1540.0
2004693,35,1540.0
2004694,35,1540.0
2004695,35,1540.0
2004696,35,1540.0
2004697,35,1540.0
2004698,35,1540.0
2004699,35,1540.0
2004700,35,1540.0
2004701,35,1540.0
2004702,35,1540.0
2004703,35,1540.0
2004704,35,1540.0
2004705,35,1540.0
2004706,35,1540.0
2004707,35,1540.0
2004708,35,1540.0
2004709,35,1540.0
2004710,35,1540.0
2004711,35,1540.0
2004712,35,1540.0
2004713,35,1540.0
2004714,35,1540.0
2004715,35,1540.0
2004716,35,1540.0
2004717,35,1540.0
2004718,35,1540.0
2004719,35,1540.0
2004720,35,1540.0
2004721,35,1540.0
2004722,35,1540.0
2004723,35,1540.0
2004724,35,1540.0
2004725,35,1540.0
2004726,35,1540.0
2004727,35,1540.0
2004728,35,1540.0
2004729,35,1540.0
2004730,35,1540.0
2004731,35,1540.0
2004732,35,1540.0
2004733,35,1540.0
2004734,35,1540.0
2004735,35,1540.0
2004736,35,1540.0
2004737,35,1540.0
2004738,35,1540.0
2004739,35,1540.0
2004740,35,1540.0
2004741,35,1540.0
2004742,35,1540.0
2004743,35,1540.0
2004744,35,1540.0
2004745,35,1540.0
2004746,35,1540.0
2004747,35,1540.0
2004748,35,1540.0
2004749,35,1540.0
2004750,35,1540.0
2004751,35,1540.0
2004752,35,1540.0
2004753,35,1540.0
2004754,35,1540.0
2004755,35,1540.0
2004756,35,1540.0
2004757,35,1540.0
2004758,35,1540.0
2004759,35,1540.0
2004760,35,1540.0
2004761,35,1540.0
2004762,35,1540.0
2004763,35,1540.0
2004764,35,1540.0
2004765,35,1540.0
2004766,35,1540.0
2004767,35,1540.0
2004768,35,1540.0
2004769,35,1540.0
2004770,35,1540.0
2004771,35,1540.0
2004772,35,1540.0
2004773,35,1540.0
2004774,35,1540.0
2004775,35,1540.0
2004776,35,1540.0
2004777,35,1540.0
2004778,35,1540.0
2004779,35,1540.0
2004780,35,1540.0
2004781,35,1540.0
2004782,35,1540.0
2004783,35,1540.0
2004784,35,1540.0
2004785,35,1540.0
2004786,35,1540.0
2004787,35,1540.0
2004788,35,1540.0
2004789,35,1540.0
2004790,35,1540.0
2004791,35,1540.0
2004792,35,1540.0
2004793,35,1540.0
2004794,35,1540.0
2004795,35,1540.0
2004796,35,1540.0
2004797,35,1540.0
2004798,35,1540.0
2004799,35,1540.0
2004800,35,1540.0
2004801,35,1540.0
2004802,35,1540.0
2004803,35,1540.0
2004804,35,1540.0
2004805,35,1540.0
2004806,35,1540.0
2004807,35,1540.0
2004808,35,1540.0
2004809,35,1540.0
2004810,35,1540.0
2004811,35,1540.0
2004812,35,1540.0
2004813,35,1540.0
2004814,35,1540.0
2004815,35,1540.0
2004816,35,1540.0
2004817,35,1540.0
2004818,35,1540.0
2004819,35,1540.0
2004820,35,1540.0
2004821,35,1540.0
2004822,35,1540.0
2004823,35,1540.0
2004824,35,1540.0
2004825,35,1540.0
2004826,35,1540.0
2004827,35,1540.0
2004828,35,1540.0
2004829,35,1540.0
2004830,35,1540.0
2004831,35,1540.0
2004832,35,1540.0
2004833,35,1540.0
2004834,35,1540.0
2004835,35,1540.0
2004836,35,1540.0
2004837,35,1540.0
2004838,35,1540.0
2004839,35,1540.0
2004840,35,1540.0
2004841,35,1540.0
2004842,35,1540.0
2004843,35,1540.0
2004844,35,1540.0
2004845,35,1540.0
2004846,35,1540.0
2004847,35,1540.0
2004848,35,1540.0
2004849,35,1540.0
2004850,35,1540.0
2004851,35,1540.0
2004852,35,1540.0
2004853,35,1540.0
2004854,35,1540.0
2004855,35,1540.0
2004856,35,1540.0
2004857,35,1540.0
2004858,35,1540.0
2004859,35,1540.0
2004860,35,1540.0
2004861,35,1540.0
2004862,35,1540.0
2004863,35,1540.0
2004864,35,1540.0
2004865,35,1540.0
2004866,35,1540.0
2004867,35,1540.0
2004868,35,1540.0
2004869,35,1540.0
2004870,35,1540.0
2004871,35,1540.0
2004872,35,1540.0
2004873,35,1540.0
2004874,35,1540.0
2004875,35,1540.0
2004876,35,1540.0
2004877,35,1540.0
2004878,35,1540.0
2004879,35,1540.0
2004880,35,1540.0
2004881,35,1540.0
2004882,35,1540.0
2004883,35,1540.0
2004884,35,1540.0
2004885,35,1540.0
2004886,35,1540.0
2004887,35,1540.0
2004888,35,1540.0
2004889,35,1540.0
2004890,35,1540.0
2004891,35,1540.0
2004892,35,1540.0
2004893,35,1540.0
2004894,35,1540.0
2004895,35,1540.0
2004896,35,1540.0
2004897,35,1540.0
2004898,35,1540.0
2004899,35,1540.0
2004900,35,1540.0
2004901,35,1540.0
2004902,35,1540.0
2004903,35,1540.0
2004904,35,1540.0
2004905,35,1540.0
2004906,35,1540.0
2004907,35,1540.0
2004908,35,1540.0
2004909,35,1540.0
2004910,35,1540.0
2004911,35,1540.0
2004912,35,1540.0
2004913,35,1540.0
2004914,35,1540.0
2004915,35,1540.0
2004916,35,1540.0
2004917,35,1540.0
2004918,35,1540.0
2004919,35,1540.0
2004920,35,1540.0
2004921,35,1540.0
2004922,35,1540.0
2004923,35,1540.0
2004924,35,1540.0
2004925,35,1540.0
2004926,35,1540.0
2004927,35,1540.0
2004928,35,1540.0
2004929,35,1540.0
2004930,35,1540.0
2004931,35,1540.0
2004932,35,1540.0
2004933,35,1540.0
2004934,35,1540.0
2004935,35,1540.0
2004936,35,1540.0
2004937,35,1540.0
2004938,35,1540.0
2004939,35,1540.0
2004940,35,1540.0
2004941,35,1540.0
2004942,35,1540.0
2004943,35,1540.0
2004944,35,1540.0
2004945,35,1540.0
2004946,35,1540.0
2004947,35,1540.0
2004948,35,1540.0
2004949,35,1540.0
2004950,35,1540.0
2004951,35,1540.0
2004952,35,1540.0
2004953,35,1540.0
2004954,35,1540.0
2004955,35,1540.0
2004956,35,1540.0
2004957,35,1540.0
2004958,35,1540.0
2004959,35,1540.0
2004960,35,1540.0
2004961,35,1540.0
2004962,35,1540.0
2004963,35,1540.0
2004964,35,1540.0
2004965,35,1540.0
2004966,35,1540.0
2004967,35,1540.0
2004968,35,1540.0
2004969,35,1540.0
2004970,35,1540.0
2004971,35,1540.0
2004972,35,1540.0
2004973,35,1540.0
2004974,35,1540.0
2004975,35,1540.0
2004976,35,1540.0
2004977,35,1540.0
2004978,35,1540.0
2004979,35,1540.0
2004980,35,1540.0
2004981,35,1540.0
2004982,35,1540.0
2004983,35,1540.0
2004984,35,1540.0
2004985,35,1540.0
2004986,35,1540.0
2004987,35,1540.0
2004988,35,1540.0
2004989,35,1540.0
2004990,35,1540.0
2004991,35,1540.0
2004992,35,1540.0
2004993,35,1540.0
2004994,35,1540.0
2004995,35,1540.0
2004996,35,1540.0
2004997,35,1540.0
2004998,35,1540.0
2004999,35,1540.0
2005000,35,1540.0
2005001,35,1540.0
2005002,35,1540.0
2005003,35,1540.0
2005004,35,1540.0
2005005,35,1540.0
2005006,35,1540.0
2005007,35,1540.0
2005008,35,1540.0
2005009,35,1540.0
2005010,35,1540.0
